Date,Open,High,Low,Close,Adj Close,Volume,Company
1993-01-01,0.429660648,0.471182221,0.413413231,0.429660648,5542264000,0.429660648,Apple
1993-02-01,0.427855328,0.444102788,0.371890681,0.382722586,4651281600,0.382722586,Apple
1993-03-01,0.383557324,0.417932997,0.363656215,0.372701794,3661526400,0.372701794,Apple
1993-04-01,0.370892644,0.379939043,0.338326903,0.370892644,3914411200,0.370892644,Apple
1993-05-01,0.37089267,0.427883941,0.36908354,0.409791142,3200545600,0.409791142,Apple
1993-06-01,0.409741183,0.422432289,0.279204343,0.286456764,7674396800,0.286456764,Apple
1993-07-01,0.282830158,0.288269667,0.18492791,0.201244816,7142912000,0.201244816,Apple
1993-08-01,0.20487058,0.223001219,0.187647244,0.192179486,3683164800,0.192179486,Apple
1993-09-01,0.193025358,0.196667115,0.167531427,0.170262739,3668022400,0.170262739,Apple
1993-10-01,0.165710593,0.234908062,0.160247955,0.223982811,5905323200,0.223982811,Apple
1993-11-01,0.223982788,0.254939348,0.216698445,0.229445413,3452108800,0.229445413,Apple
1993-12-01,0.233924703,0.237580376,0.193718971,0.213822246,3956971200,0.213822246,Apple
1994-01-01,0.215649713,0.257682848,0.210166605,0.239407822,7332035200,0.239407822,Apple
1994-02-01,0.241235273,0.279613591,0.235752164,0.266820818,4284459200,0.266820818,Apple
1994-03-01,0.269613526,0.282452265,0.231097308,0.243936047,5257985600,0.243936047,Apple
1994-04-01,0.236599186,0.251272754,0.198082993,0.220092475,4042136000,0.220092475,Apple
1994-05-01,0.220092624,0.247604113,0.209087881,0.214590669,3361657600,0.214590669,Apple
1994-06-01,0.209913341,0.210833962,0.18137263,0.195182681,4671788800,0.195182681,Apple
1994-07-01,0.194262051,0.250422836,0.186897146,0.248121321,4848065600,0.248121321,Apple
1994-08-01,0.247661127,0.275281243,0.236612934,0.266535401,4574897600,0.266535401,Apple
1994-09-01,0.261453076,0.275310969,0.246671396,0.24898091,3232644800,0.24898091,Apple
1994-10-01,0.248518849,0.3233519,0.240204635,0.319194794,7713484800,0.319194794,Apple
1994-11-01,0.316885389,0.321388516,0.268844283,0.275310904,4048945600,0.275310904,Apple
1994-12-01,0.274285839,0.295598915,0.257606548,0.289112002,3787795200,0.289112002,Apple
1995-01-01,0.288185341,0.356293298,0.280772682,0.299305171,8162100800,0.299305171,Apple
1995-02-01,0.302084924,0.329884041,0.281699283,0.292819113,5299347200,0.292819113,Apple
1995-03-01,0.295482441,0.302915481,0.251810015,0.262031257,6997144000,0.262031257,Apple
1995-04-01,0.263889478,0.294553247,0.249951694,0.284332007,5674300800,0.284332007,Apple
1995-05-01,0.284332028,0.329861878,0.278756393,0.30895561,6384672000,0.30895561,Apple
1995-06-01,0.312141734,0.373638542,0.30934662,0.346151531,5521947200,0.346151531,Apple
1995-07-01,0.346617217,0.371774945,0.320527777,0.335435897,5699579200,0.335435897,Apple
1995-08-01,0.334504325,0.344753091,0.3121417,0.320527911,5292918400,0.320527911,Apple
1995-09-01,0.321402842,0.340088661,0.259738175,0.278423995,7311483200,0.278423995,Apple
1995-10-01,0.282161687,0.295709128,0.251328934,0.271416962,6498508800,0.271416962,Apple
1995-11-01,0.273752745,0.317665001,0.265343667,0.284964591,4864294400,0.284964591,Apple
1995-12-01,0.284915195,0.300847753,0.237116669,0.238990977,6560243200,0.238990977,Apple
1996-01-01,0.241802396,0.266170249,0.201385278,0.207125813,10300214400,0.207125813,Apple
1996-02-01,0.206188679,0.226807044,0.204314358,0.206188679,4652099200,0.206188679,Apple
1996-03-01,0.207125824,0.207125824,0.172448375,0.184163719,3346750400,0.184163719,Apple
1996-04-01,0.188380876,0.19869048,0.178072123,0.182757929,2867076800,0.182757929,Apple
1996-05-01,0.182758004,0.21649829,0.176197037,0.195879087,3603902400,0.195879087,Apple
1996-06-01,0.194004776,0.19494193,0.147143392,0.157453001,4673939200,0.157453001,Apple
1996-07-01,0.158390135,0.170574062,0.119964056,0.164951101,4803489600,0.164951101,Apple
1996-08-01,0.164951075,0.187443755,0.155578636,0.181820795,3187374400,0.181820795,Apple
1996-09-01,0.180883679,0.184632308,0.151830027,0.166356847,3213548800,0.166356847,Apple
1996-10-01,0.1649511,0.208062986,0.1649511,0.172448382,5816977600,0.172448382,Apple
1996-11-01,0.175259878,0.197753403,0.173385557,0.180883691,2581364800,0.180883691,Apple
1996-12-01,0.180883664,0.191193258,0.155578655,0.156515822,4147483200,0.156515822,Apple
1997-01-01,0.158390097,0.166825382,0.123712667,0.124650672,9072739200,0.124650672,Apple
1997-02-01,0.126525045,0.134022316,0.113403961,0.121838398,4574169600,0.121838398,Apple
1997-03-01,0.123712704,0.145269062,0.119026897,0.136833787,4502243200,0.136833787,Apple
1997-04-01,0.13214802,0.149017749,0.125587902,0.127462223,3809724800,0.127462223,Apple
1997-05-01,0.126524992,0.134959426,0.122775501,0.124650672,2292707200,0.124650672,Apple
1997-06-01,0.127462156,0.128399323,0.104968637,0.106842957,2572304000,0.106842957,Apple
1997-07-01,0.104500054,0.135896583,0.095596193,0.131210789,6782372800,0.131210789,Apple
1997-08-01,0.132147969,0.221652648,0.131679398,0.163075939,17675705600,0.163075939,Apple
1997-09-01,0.164951069,0.174322669,0.15745295,0.162607327,3606075200,0.162607327,Apple
1997-10-01,0.162607388,0.185569498,0.119026911,0.127696484,6430043200,0.127696484,Apple
1997-11-01,0.131679409,0.161201632,0.126525031,0.133085147,5547483200,0.133085147,Apple
1997-12-01,0.132616538,0.134490859,0.095596201,0.09840852,5097792000,0.09840852,Apple
1998-01-01,0.102157178,0.149954868,0.101220018,0.137302369,10211577600,0.137302369,Apple
1998-02-01,0.138708954,0.179009371,0.130273679,0.17713505,7354166400,0.17713505,Apple
1998-03-01,0.176665617,0.20993732,0.162138785,0.206188679,10625977600,0.206188679,Apple
1998-04-01,0.205720101,0.222121241,0.185100897,0.20525153,8081886400,0.20525153,Apple
1998-05-01,0.206188664,0.237116634,0.192130428,0.199627697,6803339200,0.199627697,Apple
1998-06-01,0.198690564,0.21743546,0.192130448,0.215091705,3909841600,0.215091705,Apple
1998-07-01,0.216498287,0.285852341,0.213685962,0.259610176,10927660800,0.259610176,Apple
1998-08-01,0.256798728,0.328027098,0.232430869,0.233836606,13220872000,0.233836606,Apple
1998-09-01,0.235242222,0.301316204,0.229619275,0.285852224,8080318400,0.285852224,Apple
1998-10-01,0.275542723,0.309751591,0.213685954,0.278354198,12930926400,0.278354198,Apple
1998-11-01,0.281165686,0.295224787,0.238053797,0.239459559,10123523200,0.239459559,Apple
1998-12-01,0.239927985,0.311157156,0.237116512,0.306939095,12924105600,0.306939095,Apple
1999-01-01,0.315843239,0.354737902,0.277885718,0.308814526,15127403200,0.308814526,Apple
1999-02-01,0.312563051,0.314437384,0.258672988,0.261015892,8116516800,0.261015892,Apple
1999-03-01,0.261015955,0.278354252,0.239928165,0.269451231,9951995200,0.269451231,Apple
1999-04-01,0.270388336,0.353332038,0.251174859,0.344896764,15888969600,0.344896764,Apple
1999-05-01,0.345365308,0.37488839,0.306939232,0.33036992,8908905600,0.33036992,Apple
1999-06-01,0.337399545,0.367390355,0.31537459,0.347239733,6918620800,0.347239733,Apple
1999-07-01,0.34723961,0.424560349,0.338805163,0.417531639,11466582400,0.417531639,Apple
1999-08-01,0.41706296,0.493915084,0.390820808,0.489228427,9244603200,0.489228427,Apple
1999-09-01,0.502349723,0.600758286,0.430652819,0.474701822,18967468800,0.474701822,Apple
1999-10-01,0.465798824,0.607787001,0.4461168,0.600758314,14468496000,0.600758314,Apple
1999-11-01,0.599821298,0.777892639,0.579670624,0.733843625,8624929600,0.733843625,Apple
1999-12-01,0.757273909,0.884735174,0.682764652,0.770863533,9418214400,0.770863533,Apple
2000-01-01,0.786328036,0.910977905,0.648556179,0.777892709,12555177600,0.777892709,Apple
2000-02-01,0.779766729,0.899263046,0.727282405,0.859431207,7319782400,0.859431207,Apple
2000-03-01,0.88895361,1.127475993,0.854744713,1.018290162,8698356800,1.018290162,Apple
2000-04-01,1.015946464,1.045938101,0.786327934,0.930191219,8662404800,0.930191219,Apple
2000-05-01,0.936282678,0.946592286,0.612942302,0.629812002,9807750400,0.629812002,Apple
2000-06-01,0.612942214,0.864117095,0.602632607,0.785390556,8105204800,0.785390556,Apple
2000-07-01,0.781642045,0.909103411,0.702915546,0.76195997,5746770400,0.76195997,Apple
2000-08-01,0.754462472,0.922224231,0.663552107,0.913789809,5636086400,0.913789809,Apple
2000-09-01,0.919412859,0.961587576,0.380511348,0.386134297,14516930400,0.386134297,Apple
2000-10-01,0.400193524,0.401130691,0.262421704,0.293349683,21905788800,0.293349683,Apple
2000-11-01,0.291475304,0.344896803,0.241802446,0.247426271,8488373600,0.247426271,Apple
2000-12-01,0.2549235,0.262421633,0.204314345,0.223058388,8858970400,0.223058388,Apple
2001-01-01,0.223058377,0.337399465,0.216498262,0.324278384,13709460800,0.324278384,Apple
2001-02-01,0.31022012,0.328964174,0.269919738,0.273668379,7023766400,0.273668379,Apple
2001-03-01,0.26710742,0.356143486,0.257735806,0.330951035,10799062400,0.330951035,Apple
2001-04-01,0.331250797,0.406678765,0.281165638,0.382236183,11158991200,0.382236183,Apple
2001-05-01,0.381036157,0.400380594,0.289413639,0.2991606,7468434400,0.2991606,Apple
2001-06-01,0.301859605,0.376387352,0.290163581,0.348646253,7638265600,0.348646253,Apple
2001-07-01,0.354494215,0.378186878,0.267670021,0.281766057,8655102400,0.281766057,Apple
2001-08-01,0.285064709,0.298410832,0.259122331,0.278167009,5129359200,0.278167009,Apple
2001-09-01,0.277417013,0.286114314,0.220134362,0.232580304,5531523200,0.232580304,Apple
2001-10-01,0.232280548,0.291213305,0.222383251,0.263321042,7544247200,0.263321042,Apple
2001-11-01,0.264671279,0.323153093,0.258672959,0.319404453,5369744800,0.319404453,Apple
2001-12-01,0.315805282,0.360342218,0.301259971,0.328401506,4629839200,0.328401506,Apple
2002-01-01,0.330651222,0.370839084,0.303659144,0.370689601,8515376800,0.370689601,Apple
2002-02-01,0.364991202,0.389584101,0.314006651,0.325402886,7837424000,0.325402886,Apple
2002-03-01,0.328851617,0.379386899,0.327202372,0.354944319,5318583200,0.354944319,Apple
2002-04-01,0.350595229,0.392432384,0.344896701,0.363941371,6422836000,0.363941371,Apple
2002-05-01,0.36424133,0.389584124,0.332000837,0.349395394,5976157600,0.349395394,Apple
2002-06-01,0.35074562,0.351644971,0.239628314,0.265720993,8708016800,0.265720993,Apple
2002-07-01,0.265570647,0.281766053,0.206938525,0.228831634,8118415200,0.228831634,Apple
2002-08-01,0.226582006,0.243677646,0.209487243,0.22118412,5151686400,0.22118412,Apple
2002-09-01,0.21728519,0.227782074,0.210687282,0.217435524,5291837600,0.217435524,Apple
2002-10-01,0.218784836,0.246525953,0.200339764,0.240977734,6611432800,0.240977734,Apple
2002-11-01,0.239028659,0.260621973,0.22508296,0.232430756,4531721600,0.232430756,Apple
2002-12-01,0.238429159,0.241427907,0.206637936,0.21488595,4530439200,0.21488595,Apple
2003-01-01,0.215336055,0.230631262,0.203339412,0.215336055,6045832800,0.215336055,Apple
2003-02-01,0.21608509,0.229431233,0.206938539,0.225083008,4114303200,0.225083008,Apple
2003-03-01,0.225083021,0.227331875,0.210536883,0.212036669,4028404800,0.212036669,Apple
2003-04-01,0.212935997,0.224182743,0.190743111,0.213236615,7775342400,0.213236615,Apple
2003-05-01,0.213685987,0.285064691,0.209937345,0.269169897,10811544800,0.269169897,Apple
2003-06-01,0.271418609,0.295261601,0.249375195,0.285814434,6113335200,0.285814434,Apple
2003-07-01,0.282965248,0.323453755,0.277567337,0.316105932,5218270400,0.316105932,Apple
2003-08-01,0.314905979,0.342647931,0.291213287,0.339048773,4307564800,0.339048773,Apple
2003-09-01,0.339798704,0.349696002,0.302159451,0.310707271,5347484800,0.310707271,Apple
2003-10-01,0.31055689,0.375037854,0.302759816,0.343247473,7040191200,0.343247473,Apple
2003-11-01,0.342348161,0.349395343,0.297660903,0.313556522,4974104800,0.313556522,Apple
2003-12-01,0.315505545,0.328401563,0.288663797,0.32045418,5453873600,0.32045418,Apple
2004-01-01,0.323153219,0.372488502,0.317604998,0.338298947,7927802400,0.338298947,Apple
2004-02-01,0.336799038,0.361391929,0.325402782,0.358692974,4922030400,0.358692974,Apple
2004-03-01,0.361391959,0.421973977,0.353894677,0.405478776,11626115200,0.405478776,Apple
2004-04-01,0.40322991,0.443567231,0.382236176,0.386584401,8930174400,0.386584401,Apple
2004-05-01,0.389883854,0.431571537,0.38238572,0.420774013,5304275200,0.420774013,Apple
2004-06-01,0.416725626,0.512697202,0.41402667,0.487954021,8227234400,0.487954021,Apple
2004-07-01,0.481356004,0.504299627,0.430971049,0.484955162,9696579200,0.484955162,Apple
2004-08-01,0.467560691,0.527542309,0.445366957,0.517195761,8011365600,0.517195761,Apple
2004-09-01,0.514346302,0.588874034,0.512697007,0.581076086,7673506400,0.581076086,Apple
2004-10-01,0.586624567,0.797761874,0.564581142,0.785765231,16094366400,0.785765231,Apple
2004-11-01,0.787264793,1.043237969,0.780367096,1.005449295,17439604000,1.005449295,Apple
2004-12-01,1.016546676,1.018945814,0.923724172,0.965711594,15948615200,0.965711594,Apple
2005-01-01,0.971409857,1.168000991,0.93871928,1.153155088,25708244800,1.153155088,Apple
2005-02-01,1.155405216,1.36279305,1.148357159,1.345398545,21448946400,1.345398545,Apple
2005-03-01,1.34929766,1.352895968,1.164552758,1.249726892,14675920000,1.249726892,Apple
2005-04-01,1.262322749,1.333101828,1.019695667,1.081476927,19375518400,1.081476927,Apple
2005-05-01,1.085975626,1.227833634,0.993003648,1.192444086,12858294400,1.192444086,Apple
2005-06-01,1.196342572,1.22243437,1.065281249,1.10397017,11327195600,1.10397017,Apple
2005-07-01,1.104569946,1.331002493,1.088374613,1.279117703,10094246400,1.279117703,Apple
2005-08-01,1.276718483,1.449466626,1.260223234,1.406280041,9400806800,1.406280041,Apple
2005-09-01,1.4095787,1.636310977,1.382286825,1.607820034,12347770400,1.607820034,Apple
2005-10-01,1.624314527,1.738879788,1.435670823,1.727183819,18643447200,1.727183819,Apple
2005-11-01,1.716688463,2.131464291,1.705591117,2.033993721,13456427600,2.033993721,Apple
2005-12-01,2.067882255,2.263123786,2.063683413,2.156055927,13064164400,2.156055927,Apple
2006-01-01,2.170751539,2.591225739,2.125464632,2.264623642,21878371200,2.264623642,Apple
2006-02-01,2.247828726,2.293114833,1.886436818,2.05408597,18760697200,2.05408597,Apple
2006-03-01,2.064583226,2.099073519,1.729583781,1.881038427,23192632400,1.881038427,Apple
2006-04-01,1.909529857,2.160854102,1.83095274,2.111069441,20119282400,2.111069441,Apple
2006-05-01,2.122465528,2.213338244,1.760173532,1.792564392,15608779200,1.792564392,Apple
2006-06-01,1.794964183,1.892434713,1.661804292,1.717587113,17936623600,1.717587113,Apple
2006-07-01,1.7250853,2.058285256,1.504351343,2.038191795,17479742000,2.038191795,Apple
2006-08-01,2.01599722,2.09937261,1.876839025,2.034891605,17887646000,2.034891605,Apple
2006-09-01,2.053786716,2.332703639,2.033992972,2.308711052,17721558400,2.308711052,Apple
2006-10-01,2.25232695,2.477259668,2.177349044,2.43167305,14387956800,2.43167305,Apple
2006-11-01,2.432274387,2.793966092,2.333003348,2.748979092,13834884000,2.748979092,Apple
2006-12-01,2.75317726,2.769072876,2.302412584,2.544440031,16890792800,2.544440031,Apple
2007-01-01,2.58792667,2.933123187,2.456265812,2.571131706,27209781200,2.571131706,Apple
2007-02-01,2.586128229,2.723486771,2.485058485,2.53754282,13722354800,2.53754282,Apple
2007-03-01,2.520146566,2.904032033,2.511749084,2.786467075,15918644000,2.786467075,Apple
2007-04-01,2.823357203,3.074081878,2.687197742,2.993106604,13459740000,2.993106604,Apple
2007-05-01,2.986807337,3.66400436,2.955616548,3.634613276,17365068000,3.634613276,Apple
2007-06-01,3.63191618,3.827157989,3.460967678,3.660107613,23279541600,3.660107613,Apple
2007-07-01,3.63041608,4.466266478,3.577931747,3.95162034,24018573600,3.95162034,Apple
2007-08-01,4.008003244,4.188249543,3.347600742,4.153159618,24360798000,4.153159618,Apple
2007-09-01,4.196946538,4.648611574,3.898835553,4.602725029,20931223600,4.602725029,Apple
2007-10-01,4.637516897,5.701899381,4.586532137,5.696801186,23277791600,5.696801186,Apple
2007-11-01,5.656311548,5.778675826,4.517551785,5.464968681,26199790400,5.464968681,Apple
2007-12-01,5.454171532,6.086982271,5.308114999,5.940626621,17252678800,5.940626621,Apple
2008-01-01,5.976318125,6.00600915,3.783071997,4.059589863,35173888400,4.059589863,Apple
2008-02-01,4.085977878,4.096474578,3.462164571,3.749478817,24865954400,3.749478817,Apple
2008-03-01,3.732085592,4.370894626,3.538943256,4.303714752,22927273600,4.303714752,Apple
2008-04-01,4.387689362,5.398387386,4.307014015,5.216941833,22786982400,5.216941833,Apple
2008-05-01,5.24723187,5.765477285,5.158458763,5.660808563,18588214400,5.660808563,Apple
2008-06-01,5.65631004,5.696798472,4.923029525,5.021699905,19475794800,5.021699905,Apple
2008-07-01,4.925429805,5.425680342,4.394588099,4.767077446,19749760800,4.767077446,Apple
2008-08-01,4.795568592,5.411885168,4.585931157,5.084383011,13085755200,5.084383011,Apple
2008-09-01,5.170456328,5.203446431,3.016799165,3.408782482,24067562400,3.408782482,Apple
2008-10-01,3.356598189,3.490958154,2.549238729,3.226736784,41426711200,3.226736784,Apple
2008-11-01,3.17695165,3.352699415,2.373491879,2.779270649,23619461600,2.779270649,Apple
2008-12-01,2.738182598,3.107072738,2.535743388,2.559735775,20213846800,2.559735775,Apple
2009-01-01,2.575631034,2.914229674,2.345299542,2.70309329,18105740800,2.70309329,Apple
2009-02-01,2.672202588,3.089077704,2.594525794,2.678500652,13867450800,2.678500652,Apple
2009-03-01,2.642810516,3.298414452,2.469162221,3.152658463,15424598000,3.152658463,Apple
2009-04-01,3.121767616,3.814860661,3.11576927,3.773773193,11821681200,3.773773193,Apple
2009-05-01,3.772873002,4.075782256,3.580330107,4.073083401,9457142800,4.073083401,Apple
2009-06-01,4.092879623,4.390690005,3.985211274,4.271625996,12675572000,4.271625996,Apple
2009-07-01,4.303715135,4.948522572,4.031396209,4.900237083,10942136800,4.900237083,Apple
2009-08-01,4.954820954,5.173155985,4.781172808,5.044794559,8165124800,5.044794559,Apple
2009-09-01,5.038195881,5.665309001,4.92183036,5.558840752,9989319200,5.558840752,Apple
2009-10-01,5.558839714,6.259430446,5.419380585,5.653311253,12956176800,5.653311253,Apple
2009-11-01,5.692300103,6.238137203,5.565438282,5.995510101,8454784800,5.995510101,Apple
2009-12-01,6.06539015,6.416584994,5.658711393,6.320014,11393958800,6.320014,Apple
2010-01-01,6.400986718,6.465767637,5.705794614,5.76007843,15168994400,5.76007843,Apple
2010-02-01,5.769376647,6.153261961,5.723790021,6.136766911,10776080000,6.136766911,Apple
2010-03-01,6.170654747,7.122270755,6.161657632,7.047892094,12154172800,7.047892094,Apple
